average_grade,total_approved_units,overall_approval_rate,Tuition fees up to date,Debtor,Scholarship holder,Age at enrollment,Gender,Marital status,Unemployment rate,Inflation rate,GDP,International,Target
5.0,1.0,0.08333333333333333,1,0,0,21,1,1,10.8,1.4,1.74,0,1
6.25,2.0,0.16666666666666666,0,0,0,21,1,1,16.2,0.3,-0.92,0,0
12.196428571428571,11.0,0.5789473684210527,0,0,0,35,1,1,7.6,2.6,0.32,0,0
11.666666666666668,6.0,0.6,1,0,0,28,1,1,7.6,2.6,0.32,0,0
10.839285714285715,8.0,0.6666666666666666,1,0,0,24,1,1,10.8,1.4,1.74,0,1
0.0,0.0,0.0,0,0,0,19,1,1,9.4,-0.8,-3.12,0,0
12.7,9.0,0.75,0,1,0,20,1,1,13.9,-0.3,0.79,0,1
12.75,12.0,1.0,1,0,1,20,1,1,16.2,0.3,-0.92,0,2
11.5,3.0,0.3,1,0,0,19,1,1,9.4,-0.8,-3.12,0,1
11.833333333333332,8.0,0.5714285714285714,0,1,0,37,1,1,8.9,1.4,3.51,0,0
12.5,3.0,0.25,1,0,0,19,1,1,7.6,2.6,0.32,0,0
0.0,0.0,0.0,1,0,0,36,1,1,13.9,-0.3,0.79,0,0
0.0,0.0,0.0,1,0,0,29,1,1,9.4,-0.8,-3.12,0,0
11.4875,11.0,0.9166666666666666,1,0,0,30,1,1,13.9,-0.3,0.79,0,2
6.0,2.0,0.16666666666666666,1,1,0,32,1,1,11.1,0.6,2.02,0,0
11.75,12.0,1.0,1,0,0,26,1,1,10.8,1.4,1.74,0,1
11.25,3.0,0.25,1,0,0,37,1,2,16.2,0.3,-0.92,0,0
11.5,5.0,0.4166666666666667,1,0,0,27,1,1,13.9,-0.3,0.79,0,0
12.273809523809524,11.0,0.9166666666666666,1,0,1,18,1,1,13.9,-0.3,0.79,0,2
15.3,16.0,1.0,1,0,1,18,1,1,9.4,-0.8,-3.12,0,2
5.75,2.0,0.13333333333333333,0,0,0,32,1,2,15.5,2.8,-4.06,0,0
12.8,4.0,0.4,1,0,0,20,1,1,12.4,0.5,1.79,0,1
0.0,0.0,0.0,1,0,0,22,1,1,16.2,0.3,-0.92,0,0
0.0,0.0,0.0,1,0,0,32,0,4,12.4,0.5,1.79,0,0
11.5,9.0,0.9,1,0,0,21,0,1,7.6,2.6,0.32,0,1
12.895833333333332,8.0,0.6666666666666666,0,0,0,19,0,1,10.8,1.4,1.74,0,0
13.75,12.0,1.0,1,0,1,18,0,1,8.9,1.4,3.51,0,2
11.7,10.0,1.0,1,0,1,18,0,1,8.9,1.4,3.51,0,2
0.0,0.0,0.0,0,1,0,38,0,1,15.5,2.8,-4.06,0,0
11.15,9.0,0.75,1,0,0,21,0,1,7.6,2.6,0.32,0,0
12.25,3.0,0.25,0,0,0,21,0,1,9.4,-0.8,-3.12,0,0
11.75,5.0,0.5,1,0,0,26,1,1,7.6,2.6,0.32,0,1
14.616666666666667,12.0,0.8571428571428571,1,0,0,19,0,1,7.6,2.6,0.32,0,2
14.06,14.0,0.875,1,0,1,19,0,1,10.8,1.4,1.74,0,1
11.166666666666668,7.0,0.5833333333333334,1,1,0,18,0,1,7.6,2.6,0.32,0,0
0.0,0.0,0.0,1,0,0,25,0,1,12.7,3.7,-1.7,0,0
12.192307692307692,14.0,0.5,1,0,0,19,0,1,7.6,2.6,0.32,0,2
12.583333333333334,12.0,1.0,1,0,1,18,0,1,13.9,-0.3,0.79,0,2
12.354166666666668,10.0,1.0,1,0,1,19,0,1,13.9,-0.3,0.79,0,2
12.333333333333332,12.0,1.0,1,0,1,22,0,1,12.4,0.5,1.79,0,2
13.142857142857142,12.0,1.0,1,0,0,21,0,1,15.5,2.8,-4.06,0,2
14.583333333333332,12.0,1.0,1,0,1,21,0,1,8.9,1.4,3.51,0,2
12.5,14.0,1.0,1,0,1,20,0,1,11.1,0.6,2.02,0,2
11.482142857142858,7.0,0.7,1,0,0,19,0,2,10.8,1.4,1.74,0,1
13.9,12.0,0.8571428571428571,1,0,0,18,0,1,7.6,2.6,0.32,0,2
12.916666666666668,6.0,0.42857142857142855,1,0,0,26,0,1,13.9,-0.3,0.79,0,0
12.08041958041958,24.0,0.8275862068965517,1,0,0,31,0,1,7.6,2.6,0.32,0,0
14.654761904761905,12.0,1.0,1,0,1,18,0,1,11.1,0.6,2.02,0,2
0.0,0.0,0.0,1,0,0,35,0,4,11.1,0.6,2.02,0,0
12.916666666666668,5.0,0.5,1,0,0,19,0,1,12.7,3.7,-1.7,0,1
10.757142857142856,11.0,0.9166666666666666,1,0,1,19,0,1,15.5,2.8,-4.06,0,2
14.47563492063492,15.0,1.0,1,0,0,18,0,1,11.1,0.6,2.02,0,2
12.542857142857144,12.0,1.0,1,0,0,20,0,1,12.4,0.5,1.79,0,2
13.0,23.0,1.0,1,0,1,19,0,1,8.9,1.4,3.51,0,2
11.45,7.0,0.5833333333333334,1,0,1,21,0,1,10.8,1.4,1.74,0,1
12.5,14.0,1.0,1,1,1,18,0,1,16.2,0.3,-0.92,0,2
12.88625,16.0,1.0,1,0,0,23,0,1,9.4,-0.8,-3.12,0,2
12.833333333333332,11.0,0.9166666666666666,1,0,1,21,0,1,16.2,0.3,-0.92,0,2
11.7,10.0,1.0,1,0,1,19,0,1,11.1,0.6,2.02,0,2
13.65,7.0,0.7,1,0,0,19,0,1,10.8,1.4,1.74,0,1
13.837301587301589,20.0,1.0,1,0,0,20,0,1,8.9,1.4,3.51,0,2
6.625,4.0,0.4,1,0,0,18,0,1,16.2,0.3,-0.92,0,1
14.50125,16.0,1.0,1,0,1,18,0,1,9.4,-0.8,-3.12,0,2
14.35,12.0,0.8571428571428571,1,0,0,19,0,2,7.6,2.6,0.32,0,2
11.916666666666668,12.0,1.0,1,0,1,21,0,1,9.4,-0.8,-3.12,0,2
13.19047619047619,12.0,1.0,1,0,1,18,0,1,12.7,3.7,-1.7,0,2
13.585714285714285,11.0,0.9166666666666666,1,0,0,20,0,1,15.5,2.8,-4.06,0,1
13.333333333333332,11.0,0.9166666666666666,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
13.7975,15.0,1.0,1,0,1,18,0,1,15.5,2.8,-4.06,0,2
10.725,9.0,0.9,1,0,0,32,0,2,9.4,-0.8,-3.12,0,1
0.0,0.0,0.0,1,0,0,18,0,1,13.9,-0.3,0.79,0,2
12.0,10.0,0.8333333333333334,1,0,0,19,0,1,10.8,1.4,1.74,0,1
14.15375,16.0,1.0,1,0,1,18,0,1,9.4,-0.8,-3.12,0,2
0.0,0.0,0.0,0,0,0,18,0,1,9.4,-0.8,-3.12,0,0
13.333333333333334,12.0,1.0,1,0,0,20,0,1,11.1,0.6,2.02,0,2
13.714285714285715,10.0,0.8333333333333334,1,0,0,19,0,1,12.4,0.5,1.79,0,1
12.454285714285716,14.0,0.875,1,0,0,19,0,1,10.8,1.4,1.74,0,2
5.5,1.0,0.1,1,0,0,18,0,1,9.4,-0.8,-3.12,0,1
0.0,0.0,0.0,1,0,0,18,0,1,15.5,2.8,-4.06,0,0
13.107708333333335,13.0,0.8666666666666667,1,0,1,18,0,1,12.4,0.5,1.79,0,2
14.161666666666667,12.0,0.8,1,0,0,20,0,1,11.1,0.6,2.02,0,1
12.333333333333332,12.0,1.0,1,0,0,19,0,1,16.2,0.3,-0.92,0,1
5.5,2.0,0.16666666666666666,1,0,0,21,0,1,12.7,3.7,-1.7,0,0
13.857142857142858,14.0,1.0,1,0,1,19,0,1,11.1,0.6,2.02,0,2
13.666666666666668,12.0,1.0,1,0,1,20,0,1,15.5,2.8,-4.06,0,2
13.2575,16.0,1.0,1,0,1,21,0,1,9.4,-0.8,-3.12,0,2
0.0,0.0,0.0,1,0,0,23,0,1,11.1,0.6,2.02,0,0
12.083333333333332,8.0,0.6666666666666666,0,0,1,18,0,1,12.7,3.7,-1.7,0,0
15.0,10.0,1.0,1,0,0,30,0,2,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,0,20,0,1,9.4,-0.8,-3.12,0,0
6.166666666666667,3.0,0.3,0,0,0,29,0,2,10.8,1.4,1.74,0,0
10.9,7.0,0.7,1,0,0,24,0,1,10.8,1.4,1.74,0,1
11.5,12.0,1.0,1,0,0,20,0,1,7.6,2.6,0.32,0,2
13.416666666666668,10.0,0.8333333333333334,1,0,0,27,0,1,13.9,-0.3,0.79,0,0
0.0,0.0,0.0,1,0,0,23,0,2,7.6,2.6,0.32,0,0
14.75,12.0,1.0,1,0,1,23,0,1,11.1,0.6,2.02,0,2
14.2,14.0,0.875,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
14.75,12.0,1.0,1,0,1,19,0,1,12.7,3.7,-1.7,0,2
14.01517857142857,15.0,1.0,1,0,0,19,0,1,13.9,-0.3,0.79,0,0
13.916666666666668,12.0,1.0,1,0,1,18,0,1,11.1,0.6,2.02,0,0
12.416666666666668,12.0,1.0,1,0,0,19,0,1,9.4,-0.8,-3.12,0,2
13.464285714285715,12.0,1.0,1,0,1,18,0,1,13.9,-0.3,0.79,0,2
10.416666666666668,17.0,0.68,1,0,0,29,0,1,9.4,-0.8,-3.12,0,1
11.689583333333333,14.0,0.9333333333333333,1,0,0,24,0,1,13.9,-0.3,0.79,0,2
11.875,4.0,0.2857142857142857,1,0,0,19,0,1,8.9,1.4,3.51,0,0
11.982142857142858,13.0,0.9285714285714286,1,0,0,19,0,1,12.7,3.7,-1.7,0,1
12.645833333333332,8.0,0.6666666666666666,1,0,0,19,0,1,10.8,1.4,1.74,0,1
11.95,11.0,0.9166666666666666,1,0,0,20,0,1,11.1,0.6,2.02,0,2
13.25,12.0,1.0,1,0,0,18,0,1,10.8,1.4,1.74,0,2
11.523809523809524,10.0,0.8333333333333334,0,0,0,18,0,1,13.9,-0.3,0.79,0,0
12.358035714285714,14.0,0.9333333333333333,1,0,1,19,0,1,12.4,0.5,1.79,0,2
15.19047619047619,12.0,1.0,1,0,0,19,0,1,13.9,-0.3,0.79,0,0
0.0,0.0,0.0,1,0,1,18,0,1,13.9,-0.3,0.79,0,2
13.0,12.0,1.0,1,0,1,19,0,1,10.8,1.4,1.74,0,2
14.537301587301588,15.0,1.0,1,0,1,18,0,1,16.2,0.3,-0.92,0,2
12.205357142857142,10.0,1.0,1,0,0,24,0,1,16.2,0.3,-0.92,0,1
13.4375,9.0,0.6428571428571429,1,1,0,28,0,1,13.9,-0.3,0.79,0,1
11.571428571428571,14.0,0.875,1,0,0,20,0,1,12.7,3.7,-1.7,0,2
12.657142857142857,14.0,0.875,1,0,1,19,0,1,12.7,3.7,-1.7,0,2
10.0,3.0,0.3,0,0,0,22,0,1,9.4,-0.8,-3.12,0,0
13.44047619047619,12.0,1.0,1,0,0,19,0,1,12.7,3.7,-1.7,0,2
13.035714285714285,24.0,0.96,1,0,0,36,0,1,16.2,0.3,-0.92,0,2
14.666666666666668,12.0,1.0,1,0,1,19,0,1,15.5,2.8,-4.06,0,2
11.857142857142858,11.0,0.9166666666666666,1,0,0,18,0,1,16.2,0.3,-0.92,0,2
0.0,0.0,0.0,0,0,0,40,0,4,7.6,2.6,0.32,0,0
12.9,12.0,0.8571428571428571,1,0,1,19,0,1,7.6,2.6,0.32,0,2
13.126,10.0,0.625,1,0,0,38,0,4,10.8,1.4,1.74,0,1
11.583333333333332,7.0,0.3684210526315789,1,0,0,32,0,1,15.5,2.8,-4.06,0,0
11.066666666666666,8.0,0.6666666666666666,1,0,0,19,0,1,9.4,-0.8,-3.12,0,1
13.464285714285715,12.0,1.0,1,0,0,19,0,1,8.9,1.4,3.51,0,2
0.0,0.0,0.0,1,0,0,35,0,2,10.8,1.4,1.74,0,0
11.75,6.0,0.6666666666666666,1,0,0,20,0,1,7.6,2.6,0.32,0,1
11.258928571428571,15.0,0.9375,1,0,0,29,0,1,12.7,3.7,-1.7,0,2
10.825,9.0,0.9,1,0,0,29,0,1,15.5,2.8,-4.06,0,1
12.771428571428572,14.0,0.875,1,0,1,19,0,1,9.4,-0.8,-3.12,0,1
13.79857142857143,14.0,0.875,1,0,1,18,0,1,10.8,1.4,1.74,0,2
13.416666666666668,12.0,1.0,0,1,0,25,0,2,7.6,2.6,0.32,0,2
0.0,0.0,0.0,0,1,0,50,0,4,8.9,1.4,3.51,0,0
12.101648351648354,27.0,0.9310344827586207,1,0,0,24,0,2,7.6,2.6,0.32,0,0
0.0,0.0,0.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0
15.06043956043956,11.0,0.9166666666666666,1,0,0,20,0,1,15.5,2.8,-4.06,0,2
14.795546558704453,31.0,1.0,1,1,1,20,0,1,15.5,2.8,-4.06,0,2
11.95,11.0,0.55,1,0,0,21,0,1,9.4,-0.8,-3.12,0,0
10.5,8.0,0.5714285714285714,1,1,0,28,1,1,10.8,1.4,1.74,0,1
13.083333333333332,12.0,1.0,1,0,1,19,1,1,12.4,0.5,1.79,0,2
12.93875,16.0,1.0,1,0,1,18,1,1,9.4,-0.8,-3.12,0,2
0.0,0.0,0.0,1,0,0,22,1,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,1,0,0,25,1,1,15.5,2.8,-4.06,0,0
12.940000000000001,10.0,0.7142857142857143,0,0,0,37,1,2,11.1,0.6,2.02,0,0
11.99625,9.0,0.6428571428571429,0,0,0,38,1,1,11.1,0.6,2.02,0,0
11.366666666666667,8.0,0.6666666666666666,1,0,0,36,1,2,13.9,-0.3,0.79,0,0
13.0,14.0,0.875,1,0,0,18,1,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,0,0,0,19,1,1,9.4,-0.8,-3.12,0,0
12.416666666666668,5.0,0.5,1,1,0,24,1,1,9.4,-0.8,-3.12,0,0
11.583333333333332,10.0,0.8333333333333334,1,0,0,20,1,1,11.1,0.6,2.02,0,2
0.0,0.0,0.0,1,0,0,21,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,0,32,1,2,7.6,2.6,0.32,0,0
5.0,1.0,0.1,1,0,0,39,1,2,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,0,0,0,33,1,1,12.7,3.7,-1.7,0,0
11.575,9.0,0.9,1,0,1,20,1,1,9.4,-0.8,-3.12,0,2
14.8,12.0,1.0,1,0,0,19,1,1,16.2,0.3,-0.92,0,2
11.15,5.0,0.5,0,0,0,43,1,2,13.9,-0.3,0.79,0,0
12.466666666666667,8.0,0.8,1,0,0,49,1,2,16.2,0.3,-0.92,0,0
13.083333333333332,12.0,1.0,1,0,1,18,1,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,1,0,0,27,1,1,11.1,0.6,2.02,0,1
13.1,10.0,1.0,1,0,1,19,1,1,8.9,1.4,3.51,0,0
6.75,6.0,0.5,1,1,1,45,1,1,16.2,0.3,-0.92,0,0
13.0,12.0,1.0,0,0,0,19,1,1,13.9,-0.3,0.79,0,2
11.732142857142858,10.0,0.8333333333333334,1,0,1,21,1,1,13.9,-0.3,0.79,0,2
12.583333333333332,11.0,0.9166666666666666,1,0,1,18,1,1,13.9,-0.3,0.79,0,2
0.0,0.0,0.0,1,0,0,18,1,1,9.4,-0.8,-3.12,0,0
0.0,0.0,0.0,0,0,0,29,1,1,9.4,-0.8,-3.12,0,0
11.55,10.0,1.0,1,0,0,19,1,1,9.4,-0.8,-3.12,0,2
11.75,8.0,0.8,1,0,1,18,1,1,12.4,0.5,1.79,0,1
12.330357142857142,15.0,0.9375,1,0,1,22,1,1,12.4,0.5,1.79,0,2
12.762063492063492,15.0,1.0,1,0,1,18,1,1,11.1,0.6,2.02,0,0
13.7,7.0,0.5833333333333334,1,0,0,20,1,1,13.9,-0.3,0.79,0,1
0.0,0.0,0.0,1,0,0,20,1,1,10.8,1.4,1.74,0,0
7.0,1.0,0.08333333333333333,1,1,1,29,1,4,11.1,0.6,2.02,0,0
11.458333333333332,7.0,0.7,1,0,0,29,1,1,7.6,2.6,0.32,0,0
12.125,5.0,0.4166666666666667,1,0,0,23,1,1,9.4,-0.8,-3.12,0,1
0.0,0.0,0.0,1,1,0,19,1,1,10.8,1.4,1.74,0,0
6.0,1.0,0.1,1,0,0,18,1,1,7.6,2.6,0.32,0,0
12.0,6.0,0.5,1,0,0,22,1,2,7.6,2.6,0.32,0,0
11.607142857142858,13.0,0.65,1,1,0,34,1,1,10.8,1.4,1.74,0,0
13.157142857142857,10.0,1.0,1,0,0,26,1,1,13.9,-0.3,0.79,0,2
11.446428571428571,25.0,0.7352941176470589,1,0,0,24,1,1,11.1,0.6,2.02,0,0
14.151785714285715,12.0,1.0,1,0,1,17,1,1,11.1,0.6,2.02,0,2
10.166666666666668,5.0,0.5,1,0,0,21,1,1,9.4,-0.8,-3.12,0,1
14.399999999999999,10.0,1.0,1,0,0,34,1,2,12.7,3.7,-1.7,0,1
13.107142857142858,12.0,1.0,1,0,0,19,1,1,12.4,0.5,1.79,0,2
11.399999999999999,10.0,0.5263157894736842,0,1,0,49,1,2,8.9,1.4,3.51,0,0
12.07,11.0,0.7857142857142857,1,0,0,23,1,1,13.9,-0.3,0.79,0,0
12.899999999999999,7.0,0.7,1,0,0,18,1,1,12.4,0.5,1.79,0,0
13.087499999999999,12.0,0.8,1,0,0,20,1,1,13.9,-0.3,0.79,0,1
13.566666666666666,11.0,0.9166666666666666,1,0,0,19,1,1,8.9,1.4,3.51,0,2
13.222222222222221,17.0,0.8947368421052632,1,0,0,24,1,1,16.2,0.3,-0.92,0,1
14.2,10.0,1.0,1,0,0,18,1,1,8.9,1.4,3.51,0,2
0.0,0.0,0.0,0,1,0,45,1,2,9.4,-0.8,-3.12,0,0
5.5,2.0,0.2,1,0,0,30,1,1,7.6,2.6,0.32,0,0
11.666666666666668,22.0,0.7857142857142857,1,0,0,28,1,1,8.9,1.4,3.51,0,0
0.0,0.0,0.0,1,0,0,40,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,0,0,0,32,1,1,10.8,1.4,1.74,0,0
11.375,8.0,0.6666666666666666,1,0,0,19,1,1,7.6,2.6,0.32,0,0
12.916666666666666,12.0,1.0,1,0,0,20,1,1,16.2,0.3,-0.92,0,2
5.0,1.0,0.1,1,0,0,18,1,1,9.4,-0.8,-3.12,0,0
12.25,8.0,0.6666666666666666,0,0,0,20,1,1,10.8,1.4,1.74,0,0
12.5,8.0,0.8,1,0,0,39,1,1,15.5,2.8,-4.06,0,1
13.633333333333333,10.0,0.8333333333333334,0,0,0,19,1,1,11.1,0.6,2.02,0,1
10.916666666666668,5.0,0.5,1,0,0,38,1,1,7.6,2.6,0.32,0,1
13.266666666666666,12.0,0.8571428571428571,1,0,1,18,1,1,7.6,2.6,0.32,0,2
13.35,15.0,1.0,1,0,1,18,1,1,13.9,-0.3,0.79,0,2
0.0,0.0,0.0,1,0,0,28,1,2,7.6,2.6,0.32,0,0
0.0,0.0,0.0,0,0,0,31,1,1,12.7,3.7,-1.7,0,0
13.483333333333334,12.0,0.8571428571428571,1,0,0,23,1,1,7.6,2.6,0.32,0,2
12.3625,11.0,0.7333333333333333,1,0,0,21,1,1,11.1,0.6,2.02,0,1
0.0,0.0,0.0,0,1,0,33,1,1,16.2,0.3,-0.92,0,0
12.333333333333332,6.0,0.6,1,0,0,22,1,1,12.7,3.7,-1.7,0,0
17.107142857142858,10.0,1.0,1,1,0,20,1,1,12.4,0.5,1.79,0,0
13.183333333333334,11.0,0.9166666666666666,1,1,0,19,1,1,8.9,1.4,3.51,0,1
13.471428571428572,12.0,1.0,1,0,0,20,1,1,16.2,0.3,-0.92,0,2
11.483333333333334,10.0,0.8333333333333334,1,0,0,25,1,1,9.4,-0.8,-3.12,0,1
0.0,0.0,0.0,0,0,0,25,1,1,13.9,-0.3,0.79,0,0
12.404761904761905,12.0,1.0,1,0,0,19,1,1,9.4,-0.8,-3.12,0,1
13.55,9.0,0.9,1,0,0,20,1,1,7.6,2.6,0.32,0,2
6.53,5.0,0.35714285714285715,1,0,0,33,1,2,16.2,0.3,-0.92,0,1
13.729166666666668,12.0,1.0,1,0,0,19,1,1,7.6,2.6,0.32,0,2
0.0,0.0,0.0,1,0,0,31,1,1,7.6,2.6,0.32,0,0
16.0,4.0,0.3076923076923077,0,1,0,24,1,1,8.9,1.4,3.51,0,0
0.0,0.0,0.0,0,1,0,23,1,1,15.5,2.8,-4.06,0,0
10.666666666666666,6.0,0.6,0,0,1,26,1,2,9.4,-0.8,-3.12,0,0
14.5,36.0,1.0,1,0,0,38,1,2,16.2,0.3,-0.92,0,2
13.9,10.0,1.0,1,0,1,20,1,1,8.9,1.4,3.51,0,2
13.452380952380953,8.0,0.8,1,0,0,20,1,1,12.4,0.5,1.79,0,2
0.0,0.0,0.0,1,0,0,25,1,1,10.8,1.4,1.74,0,0
11.6,9.0,0.75,1,0,0,19,1,1,8.9,1.4,3.51,0,2
16.1,10.0,1.0,1,0,0,18,1,1,8.9,1.4,3.51,0,2
10.442857142857143,12.0,0.5,1,0,0,28,1,1,10.8,1.4,1.74,0,0
0.0,0.0,0.0,1,0,0,18,1,1,9.4,-0.8,-3.12,0,1
13.369047619047619,12.0,1.0,1,0,1,20,1,1,8.9,1.4,3.51,0,2
14.571428571428573,12.0,1.0,1,0,0,18,1,1,11.1,0.6,2.02,0,2
10.35,9.0,0.9,1,0,0,19,1,1,12.4,0.5,1.79,0,2
10.25,4.0,0.25,1,1,0,24,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,0,21,1,1,10.8,1.4,1.74,0,0
14.833333333333334,12.0,1.0,1,0,1,20,1,1,12.7,3.7,-1.7,0,2
13.1125,10.0,0.8333333333333334,1,0,0,21,1,1,13.9,-0.3,0.79,0,2
12.964285714285715,14.0,0.9333333333333333,1,1,0,24,1,2,10.8,1.4,1.74,0,2
0.0,0.0,0.0,1,0,0,27,1,1,10.8,1.4,1.74,0,0
11.5,9.0,0.9,0,1,0,19,1,1,8.9,1.4,3.51,0,1
13.18253968253968,16.0,1.0,1,0,0,39,1,1,8.9,1.4,3.51,0,2
13.25,4.0,0.2857142857142857,1,0,0,25,1,1,12.4,0.5,1.79,0,0
0.0,0.0,0.0,0,0,0,18,1,1,9.4,-0.8,-3.12,0,0
13.083333333333332,24.0,1.0,1,0,0,19,1,1,10.8,1.4,1.74,0,2
13.916666666666668,9.0,0.75,1,0,1,21,1,1,13.9,-0.3,0.79,0,2
0.0,0.0,0.0,1,0,0,27,1,1,8.9,1.4,3.51,0,0
0.0,0.0,0.0,1,0,0,19,1,1,7.6,2.6,0.32,0,1
13.154285714285717,14.0,0.875,1,0,0,18,1,1,10.8,1.4,1.74,0,1
12.75,15.0,0.6521739130434783,1,0,0,27,1,1,9.4,-0.8,-3.12,0,0
12.4,11.0,0.9166666666666666,1,1,0,18,1,1,12.7,3.7,-1.7,0,0
11.45,7.0,0.7,1,0,0,19,1,1,9.4,-0.8,-3.12,0,1
12.625,4.0,0.3333333333333333,1,0,0,19,1,1,13.9,-0.3,0.79,0,0
13.041666666666668,6.0,0.5,1,0,0,22,1,1,15.5,2.8,-4.06,0,1
12.833333333333332,12.0,1.0,1,0,0,18,0,1,10.8,1.4,1.74,0,2
12.733333333333334,11.0,0.9166666666666666,1,0,1,18,0,1,10.8,1.4,1.74,0,2
14.795454545454547,17.0,1.0,1,0,0,23,0,1,9.4,-0.8,-3.12,0,0
0.0,0.0,0.0,0,1,0,20,1,1,9.4,-0.8,-3.12,0,0
12.916666666666666,12.0,1.0,1,0,0,18,1,1,16.2,0.3,-0.92,0,2
12.833333333333334,12.0,1.0,1,0,0,18,1,1,12.4,0.5,1.79,0,2
11.9,8.0,0.8,1,0,0,18,1,1,8.9,1.4,3.51,0,1
12.0,12.0,1.0,1,0,0,20,1,1,12.7,3.7,-1.7,0,2
12.775,8.0,0.6666666666666666,1,0,0,20,1,1,15.5,2.8,-4.06,0,2
11.4,10.0,0.625,1,0,0,21,1,1,12.4,0.5,1.79,0,0
0.0,0.0,0.0,1,0,0,22,1,1,13.9,-0.3,0.79,0,1
15.185714285714287,10.0,1.0,1,0,0,20,1,1,11.1,0.6,2.02,0,0
0.0,0.0,0.0,1,1,0,19,1,1,15.5,2.8,-4.06,0,1
12.05,5.0,0.5,1,0,0,19,1,1,12.4,0.5,1.79,0,1
14.261904761904763,12.0,1.0,1,0,0,20,1,1,8.9,1.4,3.51,0,2
12.25,6.0,0.5,1,0,0,19,1,1,12.4,0.5,1.79,0,0
11.25,5.0,0.45454545454545453,1,0,0,19,1,1,11.1,0.6,2.02,0,0
12.488095238095237,13.0,0.9285714285714286,1,1,0,24,1,1,8.9,1.4,3.51,1,1
11.904761904761905,7.0,0.5833333333333334,1,1,0,18,1,1,10.8,1.4,1.74,0,0
14.6,10.0,1.0,0,0,1,18,1,1,8.9,1.4,3.51,0,1
12.7,10.0,0.8333333333333334,1,1,0,18,0,1,8.9,1.4,3.51,0,0
13.166666666666668,12.0,1.0,1,0,0,18,0,1,8.9,1.4,3.51,0,2
13.416666666666668,12.0,1.0,1,0,1,21,0,1,12.4,0.5,1.79,0,2
11.625,9.0,0.75,1,0,0,18,0,1,11.1,0.6,2.02,1,0
15.597589285714285,15.0,1.0,1,0,1,18,0,1,11.1,0.6,2.02,0,2
14.583333333333332,12.0,1.0,1,0,1,18,0,1,10.8,1.4,1.74,0,2
5.5,4.0,0.3333333333333333,1,0,0,23,0,1,13.9,-0.3,0.79,0,0
11.708333333333332,7.0,0.7,1,0,0,21,0,1,8.9,1.4,3.51,0,2
11.5,2.0,0.16666666666666666,1,0,0,20,0,1,9.4,-0.8,-3.12,0,1
11.285714285714285,9.0,0.6923076923076923,1,0,0,26,0,1,7.6,2.6,0.32,0,0
11.683333333333334,11.0,0.9166666666666666,1,0,1,18,0,1,7.6,2.6,0.32,0,1
0.0,0.0,0.0,1,0,0,18,0,1,16.2,0.3,-0.92,0,0
14.05952380952381,12.0,1.0,0,0,1,19,0,1,8.9,1.4,3.51,0,2
12.678571428571429,13.0,0.8666666666666667,1,0,1,20,0,1,13.9,-0.3,0.79,0,2
11.25,8.0,0.6666666666666666,0,1,0,19,0,1,16.2,0.3,-0.92,0,0
12.25,5.0,0.4166666666666667,1,1,0,21,0,1,12.4,0.5,1.79,0,1
12.708333333333332,16.0,0.8421052631578947,1,0,0,33,0,1,10.8,1.4,1.74,0,2
12.75,8.0,0.8,1,0,0,18,0,1,7.6,2.6,0.32,0,2
14.933333333333334,36.0,0.8571428571428571,1,0,0,21,0,1,7.6,2.6,0.32,0,2
12.333333333333332,12.0,1.0,1,0,0,19,0,1,8.9,1.4,3.51,0,2
12.761904761904763,13.0,0.9285714285714286,0,1,0,33,0,4,8.9,1.4,3.51,0,1
14.182500000000001,15.0,1.0,1,0,0,18,0,2,15.5,2.8,-4.06,0,2
13.642857142857142,12.0,1.0,1,0,1,18,0,1,11.1,0.6,2.02,0,2
13.083333333333332,12.0,1.0,1,0,1,20,0,1,11.1,0.6,2.02,0,2
0.0,0.0,0.0,0,0,0,20,0,1,11.1,0.6,2.02,0,0
12.833333333333332,11.0,0.9166666666666666,1,0,1,20,0,1,10.8,1.4,1.74,0,2
12.666666666666668,9.0,0.9,1,0,1,19,0,1,10.8,1.4,1.74,0,2
11.773809523809524,12.0,1.0,1,0,1,19,0,1,13.9,-0.3,0.79,0,2
12.547619047619047,12.0,1.0,1,0,0,21,0,1,11.1,0.6,2.02,0,2
12.275,7.0,0.5833333333333334,1,0,0,26,0,1,12.4,0.5,1.79,0,1
0.0,0.0,0.0,1,0,0,21,0,1,16.2,0.3,-0.92,0,0
12.328571428571427,14.0,0.875,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
10.833333333333332,7.0,0.5,1,0,0,27,0,5,12.4,0.5,1.79,0,0
12.988636363636363,23.0,0.9583333333333334,1,0,1,20,0,1,15.5,2.8,-4.06,0,2
