average_grade,total_approved_units,overall_approval_rate,Tuition fees up to date,Debtor,Scholarship holder,Age at enrollment,Gender,Marital status,Unemployment rate,Inflation rate,GDP,International,grade_change,fail_ratio_1st,fail_ratio_2nd,engagement_index,financial_pressure
12.63995490970671,7,0.6850414161024235,1,0,0,18,1,1,7.6,2.6,0.32,0,-0.5277655304748847,0.0,0.523070139955321,0.6850414161024235,0.0
12.150655010534962,5,0.40365356645596745,1,0,0,25,0,1,10.865764196207413,1.2246288101135645,1.8013799164602524,0,-1.1141193459752892,0.0,0.39039300632097784,0.40365356645596745,0.0
5.512067372090434,1,0.09978059323471938,1,0,0,19,0,1,12.620355344203134,3.591393651186091,-1.7342713367368334,0,-11.024134744180868,0.0,0.0,0.09978059323471938,0.0
11.344805068709116,5,0.5673791583542214,1,0,0,37,0,1,8.678066533667542,2.195725049874672,0.7983920243149717,0,1.3527143456471236,0.0,0.13262084164577864,0.5673791583542214,0.0
11.200247280443177,7,0.6939294028103766,1,0,0,20,0,1,10.8,1.4,1.74,0,-0.8726823126466954,0.0,0.6543056674490406,0.6939294028103766,0.0
11.043634826190853,6,0.6579397014284958,1,0,0,22,1,1,15.5,2.8,-4.06,0,0.4735343285716811,0.10515074642876043,0.0,0.6579397014284958,0.0
13.988666729256114,11,0.8100923017499374,1,0,0,20,0,1,12.4,0.5,1.79,0,-1.1162380156616134,0.0,0.0,0.8100923017499374,0.0
12.00090214177343,5,0.45818297637109495,1,0,0,21,0,1,11.75234556861092,0.5498195716453139,1.904585014784222,0,0.0018042835468610186,0.0,0.0,0.45818297637109495,0.0
12.277854579624947,7,0.635207585723943,1,0,0,18,0,1,7.6,2.6,0.32,0,0.3335637388748429,0.08892728981247376,0.0,0.635207585723943,0.0
13.773554309528755,7,0.7140399110863868,1,0,0,24,0,1,9.4,-0.8,-3.12,0,-1.0760842678534337,0.14384035565445277,0.0,0.7140399110863868,0.0
12.629765797552546,13,0.9035568426664123,1,0,1,25,0,1,9.4,-0.8,-3.12,0,-0.09138189653251957,0.289329472000763,0.289329472000763,0.9035568426664123,0.0
11.010998251829774,4,0.41587234847896076,1,0,0,18,0,1,7.6,2.6,0.32,0,0.0,0.16605565267612366,0.6642226107044946,0.41587234847896076,0.0
10.904621253606424,6,0.6949586324293566,1,0,0,23,0,1,10.75210700807889,1.4,1.784616103000194,0,0.1739529342183419,0.0,0.0,0.6949586324293566,0.0
11.150325686346937,6,0.5341789527241293,1,0,0,18,1,1,8.9,1.4,3.51,0,-1.0,0.0,0.0,0.5341789527241293,0.0
0.0,0,0.0,1,0,0,19,0,1,13.600686323606283,-0.14036603925668387,0.9895424509291452,0,0.0,0.0,0.0,0.0,0.0
12.422962342568418,10,0.7371265541120506,1,0,0,34,0,2,12.4,0.5,1.79,0,-2.0163452166773284,0.0,0.0,0.7371265541120506,0.0
12.2,10,0.8333333333333334,0,0,0,18,0,1,11.1,0.6,2.02,0,-0.7999999999999989,0.0,0.0,0.8333333333333334,1.0
0.0,0,0.0,0,0,0,22,0,1,8.860151747132452,1.4367830026469672,3.4122185179634785,0,0.0,0.0,0.0,0.0,0.9693474977941939
0.0,0,0.0,0,1,0,24,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.2576828885112137
11.017207646228133,6,0.6,1,0,0,18,0,1,13.9,-0.3,0.79,0,0.5777158373257834,0.0,0.0,0.6,0.0
11.924501220253907,10,1.0,1,0,0,37,0,3,9.4,-0.8,-3.12,0,0.5844184924282676,0.0,0.0,1.0,0.0
10.378805155038949,6,0.5272830930233692,1,0,0,20,0,1,11.236529488373908,1.154452162789677,1.7536415465116846,0,0.09094364341123035,0.0,0.0,0.5272830930233692,0.0
12.317970109100013,5,0.4895664856600054,1,0,0,23,1,1,9.4,-0.8,-3.12,0,-1.75,0.05145869576000381,0.0,0.4895664856600054,0.0
13.292830985614634,12,0.8404148151244654,1,0,0,20,0,1,8.9,1.4,3.51,0,-1.2617335878563045,0.0,0.0,0.8404148151244654,0.0
0.0,0,0.0,1,0,1,18,1,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0.0
15.095257350091595,10,0.9143756700804764,1,0,0,38,0,2,9.4,-0.8,-3.12,0,1.2248899173738663,0.0,0.0,0.9143756700804764,0.0
12.476777445365608,14,0.9984561954670073,1,0,0,19,0,1,12.7,3.7,-1.7,0,0.28806445608968295,0.0,0.0,0.9984561954670073,0.0
10.940063694990616,9,0.8360072794274989,1,0,0,21,0,1,7.6,2.6,0.32,0,0.20009099284373483,0.0,0.0,0.8360072794274989,0.0
11.016393044574832,14,0.8674449713705936,1,0,0,44,0,1,12.660109448836733,3.2745007875918355,-1.2359399214673457,0,-0.32179658785714294,0.0,0.0,0.8674449713705936,0.0
10.85393377042862,8,0.8421324591427607,1,0,0,28,0,1,13.879708855997299,3.3208078677151542,-2.6943260357691514,0,-0.9185298365710428,0.11573508171447869,0.0,0.8421324591427607,0.0
12.530407924732193,11,0.7857142857142857,1,0,0,18,0,1,11.1,0.6,2.02,0,0.3825357865393318,0.0,0.0,0.7857142857142857,0.0
0.0,0,0.0,0,0,0,18,0,1,9.4,-0.8,-3.12,0,0.0,0.1717139622405397,0.1717139622405397,0.0,0.7252576604151365
12.767640195520737,13,0.8551848421661162,0,1,0,24,0,1,8.9,1.4,3.51,0,-0.7330528610505003,0.0,0.0,0.8551848421661162,0.48666894142470285
11.596635910119012,8,0.7778490666642907,1,0,0,38,0,2,11.062026971424498,0.7012614095346715,1.984558506662865,0,0.21835580952041514,0.01582209523979243,0.01582209523979243,0.7778490666642907,0.0
11.715730847984988,5,0.5,1,0,0,21,0,1,7.6,2.6,0.32,0,1.9326314693220754,0.0,0.01985962719774831,0.5,0.0
12.985249223994417,10,0.8463798455210907,1,0,0,24,0,1,7.6,2.6,0.32,0,-1.2765635602369831,0.0702868211455759,0.0,0.8463798455210907,0.0
12.376230863901666,9,0.7641263840245704,1,0,0,22,0,1,7.6,2.6,0.32,0,-1.7001032196620274,0.0,0.0,0.7641263840245704,0.0
12.182786272681756,10,0.722993566242413,1,0,0,21,1,1,12.7,3.7,-1.7,0,0.7459019617464437,0.1316334063540805,0.0,0.722993566242413,0.0
11.726551713828595,18,0.826148786762119,1,0,0,43,0,2,12.286072349301698,0.508763665438331,1.8101564305081612,0,-1.137611471877277,0.0,0.0,0.826148786762119,0.0
15.788886032550494,10,0.9513856486910001,1,0,0,37,0,2,9.4,-0.8,-3.12,0,1.4734736070412173,0.0,0.0,0.9513856486910001,0.0
12.132392418974396,9,0.8065550124654776,1,0,0,19,0,1,9.4,-0.8,-3.12,0,-0.20736837904008476,0.0,0.0,0.8065550124654777,0.0
11.724568582297868,8,0.7157919706543305,1,0,0,18,0,1,9.4,-0.8,-3.12,0,-1.2175295020709327,0.14737591196299177,0.0,0.7157919706543305,0.0
11.414800613761964,8,0.7644150696553709,0,0,0,20,1,1,12.4,0.5,1.79,0,-0.5890724813205981,0.0,0.0,0.7644150696553709,0.266886977584719
10.326313537025452,6,0.5855261280854543,1,0,0,18,0,1,7.6,2.6,0.32,0,-0.5210593889236438,0.0,0.07894061107635587,0.5855261280854543,0.0
11.754225609989888,7,0.7,1,0,0,19,0,1,9.4,-0.8,-3.12,0,-0.20737374470231318,0.4,0.17050502119074684,0.7,0.0
11.92209210212406,9,0.7575806232778632,1,0,0,19,1,1,15.5,2.8,-4.06,0,0.20779721251437305,0.0,0.0,0.7575806232778632,0.0
11.959630293681949,5,0.5,1,0,0,25,0,1,7.6,2.6,0.32,0,0.919260587363898,0.0,0.0359366217740484,0.5,0.0
11.28520634127881,9,0.9237543324923878,1,0,0,31,0,2,9.4,-0.8,-3.12,0,0.7609889546759496,0.0,0.0,0.9237543324923878,0.0
12.246424386755205,4,0.3675370326306855,1,0,0,19,0,1,8.9,1.4,3.51,1,-2.5500585854271307,0.16189918234027326,0.0,0.3675370326306855,0.0
13.533521670763283,8,0.8577720443677858,1,0,0,23,1,1,11.335270038522337,0.581902304729051,1.9783753008768175,0,-0.2995373239902188,0.0,0.0,0.8577720443677859,0.0
12.390055989445269,14,0.8834942028867746,1,0,0,26,0,1,12.7,3.7,-1.7,0,0.013521384187110852,0.0,0.0,0.8834942028867746,0.0
11.34176783185599,3,0.3730694641120087,1,0,0,18,0,1,10.8,1.4,1.74,0,-0.8241864798399874,0.0,0.0,0.3730694641120087,0.0
12.99743737455801,11,0.8992337062920837,1,0,0,42,1,1,15.260521917267926,0.34944621488063543,-0.25000378836739023,0,-0.47621588455991515,0.0,0.0,0.8992337062920837,0.0
12.677580955129878,14,0.983843737659064,1,0,0,20,0,1,12.7,3.7,-1.7,0,0.253968721204482,0.0,0.0,0.983843737659064,0.0
12.470228872267828,9,0.7871087712502222,1,0,0,18,1,1,13.9,-0.3,0.79,0,-2.2732745915340584,0.07421754250044424,0.0,0.7871087712502222,0.0
10.606749024274277,4,0.402963470785938,1,0,0,19,0,1,11.576292233712497,0.9633356185367211,1.7642591323035155,0,-0.3309540132405149,0.0,0.0,0.402963470785938,0.0
12.023789176584936,8,0.7679616684699883,1,0,0,21,0,1,10.8,1.4,1.74,0,-0.27280496213024613,0.07184667387995314,0.0,0.7679616684699883,0.0
10.481409829713014,7,0.6802349716188357,1,0,0,20,1,1,15.5,2.8,-4.06,0,0.8000000000000007,0.0,0.0,0.6802349716188357,0.0
11.712789732463142,7,0.7113208834866553,1,0,0,42,0,2,9.4,-0.8,-3.12,0,1.5744205350737144,0.0,0.0,0.7113208834866553,0.0
11.787307825362143,7,0.6289595126093721,1,0,1,20,0,1,10.8,1.4,1.74,0,1.4013710407690052,0.0,0.0,0.6289595126093721,0.0
12.281882227474561,12,0.8061175355329425,1,0,0,23,0,1,12.360236019035874,0.5030587677664713,1.797035165862884,0,-0.27294075824853437,0.0,0.0,0.8061175355329425,0.0
12.21605322402876,8,0.8741866567298873,1,0,0,20,1,1,8.9,1.4,3.51,0,1.0516266865402253,0.0,0.0,0.8741866567298874,0.0
12.611642429182917,7,0.7,1,0,0,34,0,1,8.698442673467865,2.1880839974495507,0.8074339363513651,0,1.909811529283251,0.0,0.13134733290825845,0.7,0.0
12.708898618846412,20,0.7326472594079091,1,0,0,23,0,1,11.261834775213568,0.7926710578022254,2.349326910466475,0,0.4864974128510854,0.0,0.0295627331113359,0.7326472594079091,0.0
0.0,0,0.0,1,0,0,20,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
11.277097109374289,8,0.7390938616068041,1,0,0,18,0,1,7.6,2.6,0.32,0,-0.6196310491077521,0.0,0.0,0.7390938616068041,0.0
12.337560152695733,11,0.8513944847768656,1,0,0,23,0,1,16.2,0.3,-0.92,0,0.5294424242500836,0.0,0.0,0.8513944847768656,0.0
13.868217254099237,10,0.7457965437324644,1,0,0,39,0,2,11.673936733786178,0.9084105872452752,1.7673105229308181,0,0.16551832079283643,0.056723692672954906,0.056723692672954906,0.7457965437324644,0.0
12.758404093648627,12,0.8571428571428571,1,0,0,18,0,1,16.2,0.3,-0.92,0,1.5854803468195475,0.0,0.0,0.8571428571428571,0.0
12.188103217971255,11,0.9877505421116646,1,0,0,18,0,1,7.6,2.6,0.32,0,0.5870451903924858,0.0,0.0,0.9877505421116646,0.0
13.894911773041047,3,0.38487895254377036,1,0,1,32,1,4,9.4,-0.8,-3.12,0,-5.30480096011769,0.0,0.0,0.38487895254377036,0.0
12.957075626200657,10,0.8114743199350917,1,0,0,18,0,1,12.4,0.5,1.79,0,-1.0245089820945363,0.0,0.0,0.8114743199350917,0.0
11.787059153911414,8,0.8325993647137427,1,0,0,18,1,1,13.9,-0.3,0.79,0,-0.5943832803928119,0.0,0.0,0.8325993647137429,0.0
10.60694789632337,6,0.6,1,0,0,19,0,1,12.4,0.5,1.79,0,0.49019024794094035,0.0,0.0,0.6,0.0
12.787795663667321,12,0.9425483301784259,1,0,0,18,0,1,10.929266257098542,1.0552899810705552,1.8606485066253056,0,-0.2726902471174007,0.0,0.0,0.9425483301784259,0.0
11.436792849923197,9,0.75,1,0,1,18,0,1,7.6,2.6,0.32,0,-0.6248714272587625,0.0,0.0,0.75,0.0
11.945386827265388,11,0.8446664182295298,1,0,0,24,0,1,12.4,0.5,1.79,0,0.5046493802987473,0.0,0.0,0.8446664182295298,0.0
12.044490507035603,10,0.8824573419699686,1,0,0,28,0,4,11.012033165065633,0.8345782264916433,1.9378976207279248,0,0.3822037971857595,0.0,0.0,0.8824573419699686,0.0
11.208577240135616,9,0.96659161841981,1,0,0,26,0,4,11.049887427629715,0.7336335263207598,1.973228265787734,0,-1.4158036118278159,0.0,0.0,0.96659161841981,0.0
12.503365183377795,10,0.8333333333333334,1,0,0,19,0,1,9.4,-0.8,-3.12,0,-0.06146037930571626,0.0,0.0,0.8333333333333334,0.0
11.759076178166051,8,0.7942373471961576,1,0,0,18,0,1,12.4,0.5,1.79,0,0.9943159288253008,0.0,0.0,0.7942373471961576,0.0
12.275784420668629,10,0.8333333333333334,1,0,0,18,0,1,10.8,1.4,1.74,0,-0.0593095466102308,0.0,0.0,0.8333333333333334,0.0
10.879733572791766,6,0.6,1,0,0,18,0,1,13.9,-0.3,0.79,0,0.2491192715510515,0.0,0.0,0.6,0.0
0.0,0,0.0,1,0,0,19,0,1,9.4,-0.8,-3.12,0,0.0,0.5253691242501861,0.5253691242501861,0.0,0.0
12.402494410880628,7,0.5833333333333334,1,0,0,19,1,1,7.6,2.6,0.32,0,0.3205717768643378,0.0,0.0,0.5833333333333334,0.0
11.511703215676333,11,0.891218710505364,1,0,0,19,0,1,12.4,0.5,1.79,0,-0.18646980346127984,0.0,0.0,0.891218710505364,0.0
13.616905298938685,12,0.9219527514137664,1,0,0,18,0,1,11.1,0.6,2.02,0,-0.5703641220626544,0.0,0.0,0.9219527514137664,0.0
0.0,0,0.0,1,0,0,20,1,1,16.10778989635928,0.6293217987168531,-1.3336281791883677,0,0.0,0.0,0.0,0.0,0.0
14.117206319304099,14,0.875,1,0,0,19,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.875,0.0
13.175814842010436,12,0.75,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0.0,0.22202009515056803,0.22202009515056803,0.75,0.0
12.897467696199895,9,0.8108541990402509,1,0,0,20,0,1,12.7,3.7,-1.7,0,0.2050646076002087,0.0,0.0,0.8108541990402509,0.0
10.411417371217864,7,0.6685695618696438,1,0,0,20,1,1,15.5,2.8,-4.06,0,0.8000000000000007,0.0,0.0,0.6685695618696438,0.0
12.38847029559544,14,0.941396191000129,1,0,0,19,0,1,12.7,3.7,-1.7,0,0.15492444566696736,0.0,0.0,0.941396191000129,0.0
12.348704946150239,11,0.7902424505503599,1,0,0,18,0,1,13.9,-0.3,0.79,0,1.8213367230544322,0.0,0.0,0.7902424505503599,0.0
13.838361786286002,9,0.9,1,0,0,23,1,1,11.151146602869062,0.596065645933149,2.0109509856462426,0,-0.16590226475395764,0.0,0.0,0.9000000000000001,0.0
11.028600754509192,5,0.5,1,0,0,20,0,1,9.4,-0.8,-3.12,0,-0.5280585483082669,0.4244219828020054,0.17557801719799465,0.5,0.0
0.0,0,0.0,1,0,0,18,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
10.44794061229227,8,0.6721770818726746,1,0,0,20,0,1,15.5,2.8,-4.06,0,0.7966937508763959,0.0,0.0,0.6721770818726746,0.0
11.926346342081395,10,0.8408608596423036,1,0,0,18,0,1,16.2,0.3,-0.92,0,-0.5367687790046498,0.0,0.0,0.8408608596423036,0.0
11.869573893483706,5,0.4166666666666667,0,1,0,20,0,1,12.4,0.5,1.79,0,-0.26085221303258865,0.0,0.0,0.4166666666666667,0.5072348086883924
12.985290674072823,11,0.9958427140949608,1,0,0,31,0,2,9.4,-0.8,-3.12,0,-0.11608635482202234,0.0,0.0,0.9958427140949608,0.0
14.114802894447388,11,0.9027001097579549,1,0,1,20,0,1,12.4,0.5,1.79,0,-0.15020047000117745,0.0,0.0,0.9027001097579549,0.0
11.895766205603634,9,0.9959890368876541,1,0,0,41,0,1,7.624065778674075,2.5545424180600795,0.27400762297843295,0,0.6164895150174219,0.0,0.0,0.9959890368876541,0.0
12.103199185272528,8,0.8034881303563954,0,0,0,19,0,1,8.9,1.4,3.51,0,-0.31104228123692024,0.0,0.0,0.8034881303563954,0.03488130356395447
11.29393082459494,7,0.7004939980934409,1,0,0,19,0,1,7.6,2.6,0.32,0,-2.0804516777882616,0.0,0.0,0.7004939980934409,0.0
11.647889401923962,7,0.5833333333333334,1,0,0,19,0,1,7.6,2.6,0.32,0,-1.199402374694401,0.0,0.0,0.5833333333333334,0.0
12.168146213240586,9,0.8213039979271833,1,0,0,26,1,1,9.4,-0.8,-3.12,0,-0.2826146340206579,0.0,0.0,0.8213039979271833,0.0
11.957238552283599,12,0.7665102131849972,1,0,1,19,0,1,9.4,-0.8,-3.12,0,0.0,0.016510213184997236,0.016510213184997236,0.7665102131849972,0.0
12.909248049970703,9,0.7337592908702193,1,0,0,20,0,1,16.2,0.3,-0.92,0,1.1453385528051305,0.0,0.18175338145538028,0.7337592908702193,0.0
12.963254190794299,12,0.83437306857195,1,0,0,18,0,1,11.1,0.6,2.02,0,-0.2980417311822785,0.0,0.0,0.83437306857195,0.0
0.0,0,0.0,1,0,0,19,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
11.494516894433572,7,0.7666864257546104,1,0,0,19,1,1,13.9,-0.3,0.79,0,-1.5444576171697402,0.0,0.0,0.7666864257546104,0.0
10.912717965777304,6,0.6720697490487374,1,0,0,20,0,1,7.6,2.6,0.32,0,1.825435931554609,0.0,0.0,0.6720697490487374,0.0
11.669164465822725,6,0.5,1,0,0,20,0,1,10.808992076961804,1.3760211281018575,1.74839260516435,0,-0.6616710683545531,0.0,0.0,0.5,0.0
10.63841401168176,7,0.5881747207708728,1,0,0,19,0,1,8.9,1.4,3.51,0,-1.2768280233635239,0.0,0.0,0.5881747207708728,0.0
11.729120473896286,8,0.7060425649684471,1,0,0,21,0,1,12.4,0.5,1.79,0,0.30278005793314855,0.0,0.0,0.7060425649684471,0.0
12.3790867824812,11,0.8427247534197894,0,0,0,21,0,1,11.1,0.6,2.02,0,1.3060218322069987,0.0,0.0,0.8427247534197894,0.7981465478770516
5.540820945834385,1,0.13776126111251377,1,0,0,18,0,1,10.379702700025248,-0.3754621633223926,-1.5165532476253443,0,-11.08164189166877,0.0,0.0,0.13776126111251377,0.0
0.0,0,0.0,1,0,0,21,0,1,7.6,2.6,0.32,0,0.0,0.0,0.018052772335637735,0.0,0.0
13.137004717894824,9,0.8255082736842152,0,0,0,18,0,1,8.9,1.4,3.51,0,1.6899810821053074,0.0,0.0,0.8255082736842152,0.9060992842105816
11.759282607757054,12,0.9519569915553482,1,0,0,18,0,1,13.9,-0.3,0.79,0,0.3782518376105901,0.054566313629145616,0.0,0.9519569915553482,0.0
13.494333631853273,14,1.0,0,0,0,26,0,1,11.676875285095942,0.5556249780695429,1.9179374495599486,0,-0.8682511964723739,0.0,0.0,1.0,0.5562497806954289
12.733486460591688,12,0.8298294669781975,1,0,0,20,0,1,7.6,2.6,0.32,0,-0.07848675334672295,0.026371549124498933,0.0,0.8298294669781975,0.0
12.1297920977828,10,0.7648999398421102,1,0,0,34,0,1,16.2,0.3,-0.92,0,1.0467056781028283,0.0,0.0,0.7648999398421102,0.0
12.406811902729846,14,0.8150620606841021,1,0,0,26,0,1,9.4,-0.8,-3.12,0,-0.05122900796230573,0.2597347320848117,0.2597347320848117,0.8150620606841021,0.0
12.532346782605622,10,0.771899198522284,1,0,0,32,0,2,11.310450123457457,0.583811528964811,1.9827665166190653,0,-0.8582905595125836,0.0,0.0,0.771899198522284,0.0
11.361229953631817,8,0.6851285935086588,1,0,0,20,1,1,12.4,0.5,1.79,0,1.188922843894804,0.0,0.0,0.6851285935086588,0.0
12.473299211315858,9,0.7763959976425295,1,0,0,19,1,1,13.9,-0.3,0.79,0,-0.9267007886841425,0.0,0.0,0.7763959976425295,0.0
12.73742936910021,13,0.8248138401922152,1,1,0,21,0,1,8.9,1.4,3.51,0,-0.7765538797953653,0.0,0.0,0.8248138401922152,0.0
12.268307284924544,5,0.48672800596311083,1,0,0,24,0,1,9.4,-0.8,-3.12,0,-1.4633854301509104,0.0,0.0,0.48672800596311083,0.0
11.101625337472342,7,0.6557420820398931,1,0,0,19,0,1,9.4,-0.8,-3.12,0,1.3617906542496412,0.0,0.0,0.6557420820398931,0.0
11.435973580231037,7,0.6763678882282536,1,0,0,19,1,1,13.9,-0.3,0.79,0,-1.0150772449157976,0.0,0.0,0.6763678882282536,0.0
10.945027922383716,9,0.830801078358597,1,0,0,20,0,1,7.6,2.6,0.32,0,0.1403312149294075,0.0,0.0,0.830801078358597,0.0
12.718247825844962,6,0.6792846086520933,1,0,0,32,1,1,7.6897666958409285,2.5171384346083734,0.5402736613327406,0,1.4364956516899254,0.0,0.18618973910139558,0.6792846086520933,0.0
12.4879104325899,13,0.8420824520730777,1,1,0,23,0,1,8.9,1.4,3.51,0,-0.833095216761526,0.0,0.0,0.8420824520730777,0.0
13.937537210329957,14,0.875,1,0,0,18,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.875,0.0
11.965360403966855,11,0.852007734466721,1,0,0,18,0,1,16.2,0.3,-0.92,0,-0.4431350304795436,0.0,0.0,0.852007734466721,0.0
12.170557264883671,8,0.6666666666666666,1,0,0,19,0,1,12.4,0.5,1.79,0,-0.07756034167428083,0.0,0.0,0.6666666666666666,0.0
12.121185875312287,12,0.9134092008077369,1,0,0,18,0,1,16.2,0.3,-0.92,0,-0.11116610252028375,0.0,0.0,0.9134092008077369,0.0
11.513890320662657,7,0.637602748086791,1,0,0,19,1,1,7.6,2.6,0.32,0,-0.33024659540829837,0.0,0.32561648852074604,0.637602748086791,0.0
14.242637212123196,10,1.0,0,0,1,18,1,1,8.9,1.4,3.51,0,-0.08527442424639266,0.0,0.0,1.0,0.0
11.897968232908568,6,0.4611215468060257,1,0,0,25,0,1,11.852552487364859,0.8079392258572675,1.7728922652301518,0,1.0065221002934917,0.0,0.0,0.4611215468060257,0.0
11.999941372577066,8,0.6667155228524444,1,0,0,19,0,1,12.4,0.5,1.79,0,0.3998827451541319,0.0,0.0,0.6667155228524444,0.0
12.433708446566735,7,0.7,1,0,0,18,0,1,7.6,2.6,0.32,0,1.012053009715139,0.1903575922278888,0.009642407772111207,0.7,0.0
11.824583437284836,7,0.7,1,0,0,19,1,1,9.4,-0.8,-3.12,0,0.32344214649590475,0.009130326311473091,0.013695489467209665,0.7,0.0
11.46033436933737,11,0.8813635690906471,1,0,0,18,0,1,7.6,2.6,0.32,0,0.06781799345381152,0.0,0.0,0.8813635690906471,0.0
12.173467456123527,8,0.793537672516863,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0.2176883625843148,0.0,0.0,0.793537672516863,0.0
11.461789113043706,8,0.8,1,0,0,26,0,1,12.7,3.7,-1.7,0,-0.75,0.04352290318834531,0.0,0.8,0.0
13.016491869506666,10,0.8333333333333334,1,0,0,42,0,3,15.896911382690668,1.3824593475333304,-2.279568940501863,0,-0.4865967478026665,0.0,0.0,0.8333333333333334,0.0
10.862829759728173,5,0.5,1,0,0,18,0,1,7.6,2.6,0.32,0,1.4641087287076706,0.0,0.0,0.5,0.0
11.58270510838186,9,0.8919010374200899,1,0,0,18,0,1,9.4,-0.8,-3.12,0,-0.6289648851541244,0.0,0.0,0.89190103742009,0.0
12.583838004772089,13,0.845177393945025,1,1,0,22,0,1,8.9,1.4,3.51,0,-1.2046397736667553,0.0,0.0,0.845177393945025,0.0
12.328512797817622,8,0.6954944730727936,1,0,0,22,0,1,12.4,0.5,1.79,0,-1.7916189633225967,0.0,0.0,0.6954944730727936,0.0
12.272044601100312,9,0.7998609921654622,0,0,0,19,0,1,11.96787140123266,0.5332406614436416,1.8664535213203755,0,-0.8778858949824181,0.0,0.0,0.7998609921654624,0.0
12.300490371371328,6,0.6807845941941258,1,0,0,20,0,1,10.8,1.4,1.74,0,0.6009807427426573,0.0,0.0,0.6807845941941258,0.0
12.245505563559016,9,0.7698095721019487,1,0,0,48,0,1,14.280343784357415,0.4369160821924911,-0.3629170963334136,0,-0.7778665314478774,0.0,0.0,0.7698095721019487,0.0
11.31434409465759,7,0.7101093175570683,1,0,0,19,0,1,12.7,3.7,-1.7,0,0.4669391084020882,0.033697725190227595,0.0,0.7101093175570683,0.0
12.929841113893204,16,0.9455520856483833,1,0,0,44,0,2,8.993866607401387,2.07730002222448,0.9385283070343649,0,-0.08063095502672357,0.0,0.0,0.9455520856483833,0.0
11.591082891912489,5,0.4318471486520815,0,0,0,24,0,1,11.336815518972472,0.5817834216175022,1.978101869720255,0,-0.45477718921665133,0.0,0.0,0.4318471486520815,0.1821657838249784
12.993837111023733,12,0.8154554499762211,1,0,0,20,0,1,13.9,-0.3,0.79,0,0.8481271753504537,0.0,0.0,0.8154554499762211,0.0
11.609959811835235,8,0.7425851503398584,1,0,0,40,1,1,7.6,2.6,0.32,0,-0.4911021804078301,0.0,0.09074818299347492,0.7425851503398584,0.0
12.202159497686795,10,0.8338132217081768,1,0,0,18,0,1,10.8,1.4,1.74,0,0.0020155311743425474,0.0,0.0,0.8338132217081768,0.0
11.931802520232548,5,0.4437154858250225,1,0,0,20,0,1,12.4,0.5,1.79,0,-1.4741020445847703,0.0,0.0,0.4437154858250225,0.0
0.0,0,0.0,1,0,0,17,0,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0
8.790083759644581,6,0.4842562634701925,1,0,0,34,0,1,12.581148192517222,2.432247386850383,-0.3173573062836985,0,-8.991143565200504,0.0,0.0,0.4842562634701925,0.0
5.6015109311033795,3,0.27532708698854513,1,0,0,18,0,1,7.995892631303179,2.2345606480278346,1.2914596106593397,0,11.203021862206759,0.2610281085515467,0.0,0.27532708698854513,0.0
10.895530251052666,5,0.5071606319391091,1,0,0,20,1,1,15.5,2.8,-4.06,0,0.8203813966243224,0.0,0.0,0.5071606319391091,0.0
11.561955676092722,7,0.6476524106940381,1,0,0,22,0,1,7.6,2.6,0.32,0,-0.8247822704370882,0.0,0.0,0.6476524106940381,0.0
5.190613967281418,1,0.17624558691256725,1,0,0,19,1,1,11.48852493254093,3.43870145603824,-1.2201608556338583,0,10.381227934562837,0.0,0.0,0.17624558691256725,0.0
11.58449880558044,7,0.7,1,0,0,19,1,1,9.4,-0.8,-3.12,0,0.0844988055804401,0.0,0.0,0.7,0.0
13.069537418352763,10,0.9621217287894748,1,0,0,19,0,1,12.4,0.5,1.79,0,2.396651627617807,0.0,0.0,0.9621217287894748,0.0
10.93191581745176,6,0.5987800679371926,1,0,0,18,0,1,10.8,1.4,1.74,0,-1.209364288864925,0.0,0.0,0.5987800679371926,0.0
13.075855786250122,12,0.9735632395587586,0,0,1,19,0,1,11.1,0.6,2.02,0,-0.36624387797205477,0.0,0.0,0.9735632395587586,0.0
13.038327213411744,14,1.0,0,0,0,27,0,1,11.968676638121522,0.5331787201444984,1.8663110563323464,0,-0.5697694095405319,0.0,0.0,1.0,0.33178720144498375
12.19392792965545,6,0.5516241955008012,1,0,0,19,0,1,12.7,3.7,-1.7,0,-2.134182756650642,0.0761019307980771,0.0,0.5516241955008012,0.0
12.740873510950143,7,0.6374076384434001,1,0,0,20,0,1,9.4,-0.8,-3.12,0,-3.591264890498569,0.2780964262803434,0.09269880876011448,0.6374076384434001,0.0
5.7067380732735895,2,0.21519729146271044,1,0,0,19,0,1,8.406278485767002,1.8557429362150757,2.2984833612282567,0,11.413476146547179,0.531612188417803,0.0,0.21519729146271044,0.0
